username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
JalilahMuhamma1,"🗣SouthernU alumna💙💛 | Harvard School of Finesse | In the ghetto, not of it | APIDTA🤲🏾","Baton Rouge, LA",103,63,346,2020-06-05 16:45:19,2020-11-01 19:10:38,24,“If your candidate doesn’t win on Tuesday don’t get pulled in to the situations that may get us harmed or killed.”—- @minishmael #NOISundays #Election #Vote #Trump #Biden,[]
BayAreaCoups,"Otherwise known as the #Coupon King, BAC has been compared to Jack of Benny for frugality and to #save folks #money in the #SanFrancisco #BayArea #deals #sales","San Francisco, Bay Area, CA",3231,908,23149,2010-05-12 21:08:35,2020-11-01 19:08:47,0,"Scary Election, Amazing Dancing Skeleton, Halloween, Powerball, Dream https://t.co/4NSiGESor9 #biden #election #trump #Halloween2020 #election #trump #presidentialelection #vote #party #results #hillary #president #electionnight https://t.co/yotKU4BNRC","[{'text': 'biden', 'indices': [94, 100]}, {'text': 'election', 'indices': [101, 110]}, {'text': 'trump', 'indices': [111, 117]}, {'text': 'Halloween2020', 'indices': [118, 132]}, {'text': 'election', 'indices': [133, 142]}, {'text': 'trump', 'indices': [143, 149]}, {'text': 'presidentialelection', 'indices': [150, 171]}, {'text': 'vote', 'indices': [172, 177]}, {'text': 'party', 'indices': [178, 184]}, {'text': 'results', 'indices': [185, 193]}, {'text': 'hillary', 'indices': [194, 202]}, {'text': 'president', 'indices': [203, 213]}, {'text': 'electionnight', 'indices': [214, 228]}]"
KKublai5,"Non-serious account, purely for fun
Ardent Peter Schiff fan",,483,480,12549,2018-06-24 00:22:31,2020-11-01 19:02:20,0,"For those who play poker

2016 Trump odds

pairing one of your hole cards on the Flop (32%)

2020 Trump odds

Less than the probability of flopping a set when having a pocket pair.
(&lt; 12%)

It's possible, but these are the probabilities. 

#Trump #Biden #Elections2020
#Election","[{'text': 'Trump', 'indices': [243, 249]}, {'text': 'Biden', 'indices': [250, 256]}, {'text': 'Elections2020', 'indices': [257, 271]}, {'text': 'Election', 'indices': [272, 281]}]"
DMGSLLC,Duane Morris Government Strategies LLC offers: Government Affairs/Legislative & Grassroots Lobbying/Grant Strategies/Procurement/Development Finance Consulting,"DC, NJ, NY, OH, PA",4563,2109,5960,2009-06-05 15:32:38,2020-11-01 19:00:14,0,"Have you downloaded the DMGS #Election 🗳 Guide and Results Tracker? 👀 

You still have time! Stay up to date with election results as they come in, and check out which states are “must-wins” for #Trump &amp; #Biden! 

https://t.co/PsaXKyzcP1","[{'text': 'Election', 'indices': [29, 38]}, {'text': 'Trump', 'indices': [195, 201]}, {'text': 'Biden', 'indices': [208, 214]}]"
SteveKlinko,"Fulltime Electronics and Software Engineer, Philosophy Hobbyist, Brain Physiology Hobbyist, Conscious Mind Research Hobbyist, Stereo  Equipment Enthusiast","Titusville, FL",4975,1277,49832,2016-04-30 14:17:05,2020-11-01 18:57:18,0,"Search: ""Sympathy For The Liberal"". Get the whole set (1 through 8). What is the Nature of their Game? #Trump #Biden #Election #Politics","[{'text': 'Trump', 'indices': [103, 109]}, {'text': 'Biden', 'indices': [110, 116]}, {'text': 'Election', 'indices': [117, 126]}, {'text': 'Politics', 'indices': [127, 136]}]"
Faith03777244,,,359,835,6448,2019-08-17 00:01:12,2020-11-01 18:46:10,0,Hmmm will the #election cause a red or green #stockmarket this week? #stocks #biden #trump,"[{'text': 'election', 'indices': [14, 23]}, {'text': 'stockmarket', 'indices': [45, 57]}, {'text': 'stocks', 'indices': [69, 76]}, {'text': 'biden', 'indices': [77, 83]}, {'text': 'trump', 'indices': [84, 90]}]"
saara_hypnosis,,Everywhere,984,327,34226,2009-07-09 20:37:07,2020-11-01 18:44:45,24,“...there is nothing in their political platforms that will stop the storm from coming...Understand that God is in the picture now: America is under Divine Judgment. - #Farrakhan”—- @minishmael #NOISundays #Election #Vote #Trump #Biden https://t.co/QgpXekx1fH,[]
saara_hypnosis,,Everywhere,984,327,34226,2009-07-09 20:37:07,2020-11-01 18:42:48,24,“If your candidate doesn’t win on Tuesday don’t get pulled in to the situations that may get us harmed or killed.”—- @minishmael #NOISundays #Election #Vote #Trump #Biden,[]
stonekoldsoul,A solitary Witch🧙🏽‍♀️ A solitary soul. 🕯️🗝️Blessed be the WITCHES. )0(,"ReTweets are NOT Endorsements,",1887,1556,229870,2012-01-14 18:01:35,2020-11-01 18:33:28,24,“If your candidate doesn’t win on Tuesday don’t get pulled in to the situations that may get us harmed or killed.”—- @minishmael #NOISundays #Election #Vote #Trump #Biden,[]
KHALIDISOLDADO,"#MGT❤️Wife of the great @jabrimuhammad❤️Hanzo sword enthusiast and #FARRAKHANSOLDIER. We are ready, at any moment-to give our lives for The Man & The Mission.🎺",🍑ATL by way of N. MPLS☔,4993,1108,52249,2010-12-18 05:19:22,2020-11-01 18:32:30,24,“...there is nothing in their political platforms that will stop the storm from coming...Understand that God is in the picture now: America is under Divine Judgment. - #Farrakhan”—- @minishmael #NOISundays #Election #Vote #Trump #Biden https://t.co/QgpXekx1fH,[]
KHALIDISOLDADO,"#MGT❤️Wife of the great @jabrimuhammad❤️Hanzo sword enthusiast and #FARRAKHANSOLDIER. We are ready, at any moment-to give our lives for The Man & The Mission.🎺",🍑ATL by way of N. MPLS☔,4993,1108,52249,2010-12-18 05:19:22,2020-11-01 18:32:13,24,“If your candidate doesn’t win on Tuesday don’t get pulled in to the situations that may get us harmed or killed.”—- @minishmael #NOISundays #Election #Vote #Trump #Biden,[]
KHALIDISOLDADO,"#MGT❤️Wife of the great @jabrimuhammad❤️Hanzo sword enthusiast and #FARRAKHANSOLDIER. We are ready, at any moment-to give our lives for The Man & The Mission.🎺",🍑ATL by way of N. MPLS☔,4993,1108,52249,2010-12-18 05:19:22,2020-11-01 18:31:51,19,"“That’s why I have to show you the Bigger Picture, so that when you make your decision, you make it wisely...- #Farrakhan”—- @minishmael #NOISundays #Election #Vote #Trump #Biden https://t.co/dfze5h1ACe","[{'text': 'Farrakhan', 'indices': [129, 139]}]"
noelalalanig,[noh-eh-lah-nee],,217,300,11564,2011-05-08 04:28:28,2020-11-01 18:31:46,24,“If your candidate doesn’t win on Tuesday don’t get pulled in to the situations that may get us harmed or killed.”—- @minishmael #NOISundays #Election #Vote #Trump #Biden,[]
Nadiyah_Hafiz,"Allah | N.O.I | @LouisFarrakhan 💫| MGT-VG | Multifaceted, Multitalented Entrepreneur | Soul Of An Artist, Heart Of A Poet 🌸 An Ever-Growing Woman🌻",بإرشاد وحماية إلهية ✨,411,2341,188045,2010-11-07 04:40:52,2020-11-01 18:30:26,19,"“That’s why I have to show you the Bigger Picture, so that when you make your decision, you make it wisely...- #Farrakhan”—- @minishmael #NOISundays #Election #Vote #Trump #Biden https://t.co/dfze5h1ACe","[{'text': 'Farrakhan', 'indices': [129, 139]}]"
Nadiyah_Hafiz,"Allah | N.O.I | @LouisFarrakhan 💫| MGT-VG | Multifaceted, Multitalented Entrepreneur | Soul Of An Artist, Heart Of A Poet 🌸 An Ever-Growing Woman🌻",بإرشاد وحماية إلهية ✨,411,2341,188045,2010-11-07 04:40:52,2020-11-01 18:30:16,24,“...there is nothing in their political platforms that will stop the storm from coming...Understand that God is in the picture now: America is under Divine Judgment. - #Farrakhan”—- @minishmael #NOISundays #Election #Vote #Trump #Biden https://t.co/QgpXekx1fH,[]
mOppenheimORG,Amplifying voices of #nonprofits via #NonprofitReport + #InsightWithMark - produced in partnership with PBS stations. REGISTER FOR OUR NEXT WEBINAR! Link below.,San Francisco,2638,1645,21093,2009-09-23 20:00:39,2020-11-01 18:30:05,0,"Tuesday 11/3, join our #OpenMic where we'll be discussing the importance of #democracy during this nail biting #election.

#Trump #DonaldTrump #Biden #JoeBiden #Vote #USA

Sign-Up:
https://t.co/p3rfv9ULmJ https://t.co/uUl5pKHIL4","[{'text': 'OpenMic', 'indices': [23, 31]}, {'text': 'democracy', 'indices': [76, 86]}, {'text': 'election', 'indices': [111, 120]}, {'text': 'Trump', 'indices': [123, 129]}, {'text': 'DonaldTrump', 'indices': [130, 142]}, {'text': 'Biden', 'indices': [143, 149]}, {'text': 'JoeBiden', 'indices': [150, 159]}, {'text': 'Vote', 'indices': [160, 165]}, {'text': 'USA', 'indices': [166, 170]}]"
Worldpe14839398,Curious about what’s happening with the world and the society we live in and create daily.,,100,4,3,2020-10-31 22:48:13,2020-11-01 18:28:34,0,"Do you think the news polls regarding the presidential election are accurate? 
#polls #election #Trump #MakeAmericaGreatAgain #BidenHarrisToSaveAmerica #survey #Biden #2020PresidentialElection #VOTE","[{'text': 'polls', 'indices': [79, 85]}, {'text': 'election', 'indices': [86, 95]}, {'text': 'Trump', 'indices': [96, 102]}, {'text': 'MakeAmericaGreatAgain', 'indices': [103, 125]}, {'text': 'BidenHarrisToSaveAmerica', 'indices': [126, 151]}, {'text': 'survey', 'indices': [152, 159]}, {'text': 'Biden', 'indices': [160, 166]}, {'text': '2020PresidentialElection', 'indices': [167, 192]}, {'text': 'VOTE', 'indices': [193, 198]}]"
brucekenneway,Pres2020CandNOtalmudicjudaicLawWW3NATOinvadingNOTcommunistRUSSIAuseConstitutionLAW|jewishSupremacism;TurnerDiaries;WhiteGoldWhiteSlavery=Books.BANkosherFoodTax,"MeritoriousExMarineDadScholarShaolin|HastenTheDay,book",4900,1081,38068,2015-12-10 06:10:44,2020-11-01 20:32:27,1,"1-5 Mr @RTErdogan , Mr @Jack
https://t.co/hKYeDxJDex #Election #Election2020 #vote #vote2020 | #Bruce #Bjk 
#Kenneway V. #Biden #Trump | #ElectionTracker #Tracker 11/1/2020 #LIVE #news | 
(Pls&amp;Ty) Don't forget the #votecount for myself as an #independent "" #challenger "": print-in","[{'text': 'Election', 'indices': [72, 81]}, {'text': 'Election2020', 'indices': [82, 95]}, {'text': 'vote', 'indices': [96, 101]}, {'text': 'vote2020', 'indices': [102, 111]}, {'text': 'Bruce', 'indices': [114, 120]}, {'text': 'Bjk', 'indices': [121, 125]}, {'text': 'Kenneway', 'indices': [127, 136]}]"
brucekenneway,Pres2020CandNOtalmudicjudaicLawWW3NATOinvadingNOTcommunistRUSSIAuseConstitutionLAW|jewishSupremacism;TurnerDiaries;WhiteGoldWhiteSlavery=Books.BANkosherFoodTax,"MeritoriousExMarineDadScholarShaolin|HastenTheDay,book",4900,1081,38068,2015-12-10 06:10:44,2020-11-01 20:32:13,1,"1-5 Mr @RTErdogan , Mr @Jack
https://t.co/hKYeDxJDex #Election #Election2020 #vote #vote2020 | #Bruce #Bjk 
#Kenneway V. #Biden #Trump | #ElectionTracker #Tracker 11/1/2020 #LIVE #news | 
(Pls&amp;Ty) Don't forget the #votecount for myself as an #independent "" #challenger "": print-in","[{'text': 'Election', 'indices': [53, 62]}, {'text': 'Election2020', 'indices': [63, 76]}, {'text': 'vote', 'indices': [77, 82]}, {'text': 'vote2020', 'indices': [83, 92]}, {'text': 'Bruce', 'indices': [95, 101]}, {'text': 'Bjk', 'indices': [102, 106]}, {'text': 'Kenneway', 'indices': [108, 117]}, {'text': 'Biden', 'indices': [121, 127]}, {'text': 'Trump', 'indices': [128, 134]}, {'text': 'ElectionTracker', 'indices': [137, 153]}, {'text': 'Tracker', 'indices': [154, 162]}, {'text': 'LIVE', 'indices': [173, 178]}, {'text': 'news', 'indices': [179, 184]}, {'text': 'votecount', 'indices': [218, 228]}, {'text': 'independent', 'indices': [246, 258]}, {'text': 'challenger', 'indices': [261, 272]}]"
mattosso83,Peoples is peoples. Fellow human being. Dad. Husband. Film geek. Music lover. Writer. Dancer. Comedy lover. Recovering sports addict. Agnostic.,,1525,430,14298,2011-11-22 08:02:30,2020-11-01 20:27:54,0,"@GOP @realDonaldTrump Trump won the 2016 #election. Everything happening as a result of #COVID__19, DEATHS, closures, cancellations, unemployment, business going under- ALL OF IT is #Trump's fault. #TrumpCovid19
#TrumpLied230KDied
#TrumpCovidHoax that's why I voted for #Biden! #DumpTrump #Election2020","[{'text': 'election', 'indices': [41, 50]}, {'text': 'COVID__19', 'indices': [88, 98]}, {'text': 'Trump', 'indices': [182, 188]}, {'text': 'TrumpCovid19', 'indices': [198, 211]}, {'text': 'TrumpLied230KDied', 'indices': [212, 230]}, {'text': 'TrumpCovidHoax', 'indices': [231, 246]}, {'text': 'Biden', 'indices': [270, 276]}, {'text': 'DumpTrump', 'indices': [278, 288]}, {'text': 'Election2020', 'indices': [289, 302]}]"
Soulracmusic,VP of Afimi Music. Soul Conscious Hip Hop and Spoken Word Artist. #eraseblackface,"Orlando, FL",2087,2978,42226,2018-01-14 10:46:14,2020-11-01 20:17:40,10,"While the world discusses a #Black agenda Memo and it being put before #Trump and #Biden....

This Sunday, @minishmael
 speaks from The National Center of The Nation of #Islam! 

Tune in to hear this powerful message! 
#NOISundays #BlackLivesMatter #Election #ADOS #Vote #Voting https://t.co/cdtzJ4YUds","[{'text': 'Black', 'indices': [49, 55]}, {'text': 'Trump', 'indices': [92, 98]}, {'text': 'Biden', 'indices': [103, 109]}]"
TerrificMister1,#BLM #DFTP,,11,0,75,2019-09-05 15:44:52,2020-11-01 20:11:56,0,"A black woman stood up at biden's campaign speech and said black lives matter, black vote lives matter &amp; faith lives matter. she didn't say black faith lives she said faith lives, so it's okay 4 her to say all lives matter cuz she's dem? #Election2020 #Biden #Trump #election #BLM","[{'text': 'Election2020', 'indices': [242, 255]}, {'text': 'Biden', 'indices': [256, 262]}, {'text': 'Trump', 'indices': [263, 269]}, {'text': 'election', 'indices': [270, 279]}, {'text': 'BLM', 'indices': [280, 284]}]"
BayAreaCoups,"Otherwise known as the #Coupon King, BAC has been compared to Jack of Benny for frugality and to #save folks #money in the #SanFrancisco #BayArea #deals #sales","San Francisco, Bay Area, CA",3231,908,23149,2010-05-12 21:08:35,2020-11-01 20:00:02,0,"Scary Election, Amazing Dancing Skeleton, Halloween, Powerball, Dream https://t.co/4NSiGESor9 #biden #election #trump #Halloween2020 #election #trump #presidentialelection #vote #party #results #hillary #president #electionnight https://t.co/9TWENBCDaG","[{'text': 'biden', 'indices': [94, 100]}, {'text': 'election', 'indices': [101, 110]}, {'text': 'trump', 'indices': [111, 117]}, {'text': 'Halloween2020', 'indices': [118, 132]}, {'text': 'election', 'indices': [133, 142]}, {'text': 'trump', 'indices': [143, 149]}, {'text': 'presidentialelection', 'indices': [150, 171]}, {'text': 'vote', 'indices': [172, 177]}, {'text': 'party', 'indices': [178, 184]}, {'text': 'results', 'indices': [185, 193]}, {'text': 'hillary', 'indices': [194, 202]}, {'text': 'president', 'indices': [203, 213]}, {'text': 'electionnight', 'indices': [214, 228]}]"
KKOBradio,Official Twitter account of 96.3 News Radio KKOB.  https://t.co/3fNU4flqKZ,"Albuquerque, New Mexico",112,995,12812,2014-03-31 16:13:19,2020-11-01 19:57:02,0,"The Sunday before
 #NewsRadioKKOB #EricStrauss #trump #biden #vote #election https://t.co/0Qo9gEsLtT","[{'text': 'NewsRadioKKOB', 'indices': [19, 33]}, {'text': 'EricStrauss', 'indices': [34, 46]}, {'text': 'trump', 'indices': [47, 53]}, {'text': 'biden', 'indices': [54, 60]}, {'text': 'vote', 'indices': [61, 66]}, {'text': 'election', 'indices': [67, 76]}]"
LatestJobsinPa2,https://t.co/Ru2qkWthOP provides information related to latest jobs in pakistan - Provides job alerts in both govt and private sectors for job seekers in 2020,,1871,110,3,2020-10-11 09:17:09,2020-11-01 19:53:03,0,"Who will win Usa elections 2020
#Election 2020 #Trump2020 #Biden  #BidenHarrisToSaveAmerica #USElection2020 #November #trump","[{'text': 'Election', 'indices': [32, 41]}, {'text': 'Trump2020', 'indices': [47, 57]}, {'text': 'Biden', 'indices': [58, 64]}, {'text': 'BidenHarrisToSaveAmerica', 'indices': [66, 91]}, {'text': 'USElection2020', 'indices': [92, 107]}, {'text': 'November', 'indices': [108, 117]}, {'text': 'trump', 'indices': [118, 124]}]"
Kermit_Progress,"News & Politics
SHAKE A VETERAN'S HAND - You May Be Saving Their LIFE
#SeeACopThankACop
#KermitInProgress
( Retweets ≠ Endorsements )",,11616,10784,17502,2014-11-22 18:11:23,2020-11-01 19:40:36,0,"Maybe #BarackObama Doesn't Get It ...
The Reason #Americans Voted For President #Trump In 2016 Was Because Of The Way The #Biden/#Obama Administration Ran Our Country

Now @BarackObama Wants To Put A Senile Old Man At The Helm Of The #USA ???

#Election
#ElectionDay
#Election2020 https://t.co/rwWfJ7JYcp","[{'text': 'BarackObama', 'indices': [6, 18]}, {'text': 'Americans', 'indices': [49, 59]}, {'text': 'Trump', 'indices': [80, 86]}, {'text': 'Biden', 'indices': [122, 128]}, {'text': 'Obama', 'indices': [129, 135]}, {'text': 'USA', 'indices': [234, 238]}, {'text': 'Election', 'indices': [244, 253]}, {'text': 'ElectionDay', 'indices': [254, 266]}, {'text': 'Election2020', 'indices': [267, 280]}]"
BrotherRichardX,I am a student  of The Honorable Minister Louis Farrakhan,"Florida, USA",837,823,81255,2009-04-30 23:00:43,2020-11-01 19:40:03,19,"“That’s why I have to show you the Bigger Picture, so that when you make your decision, you make it wisely...- #Farrakhan”—- @minishmael #NOISundays #Election #Vote #Trump #Biden https://t.co/dfze5h1ACe","[{'text': 'Farrakhan', 'indices': [129, 139]}]"
BrotherRichardX,I am a student  of The Honorable Minister Louis Farrakhan,"Florida, USA",837,823,81255,2009-04-30 23:00:43,2020-11-01 19:39:50,24,“...there is nothing in their political platforms that will stop the storm from coming...Understand that God is in the picture now: America is under Divine Judgment. - #Farrakhan”—- @minishmael #NOISundays #Election #Vote #Trump #Biden https://t.co/QgpXekx1fH,[]
